name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
Quadro RTX 5000, 2023/12/19 18:28:53.074, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.19 W
Quadro RTX 5000, 2023/12/19 18:28:53.076, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.25 W
Quadro RTX 5000, 2023/12/19 18:28:53.078, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.21 W
Quadro RTX 5000, 2023/12/19 18:28:53.080, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.05 W
Quadro RTX 5000, 2023/12/19 18:28:54.082, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.09 W
Quadro RTX 5000, 2023/12/19 18:28:54.084, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.10 W
Quadro RTX 5000, 2023/12/19 18:28:54.086, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.10 W
Quadro RTX 5000, 2023/12/19 18:28:54.087, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.42 W
Quadro RTX 5000, 2023/12/19 18:28:55.089, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.26 W
Quadro RTX 5000, 2023/12/19 18:28:55.091, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.29 W
Quadro RTX 5000, 2023/12/19 18:28:55.092, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.02 W
Quadro RTX 5000, 2023/12/19 18:28:55.094, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.36 W
Quadro RTX 5000, 2023/12/19 18:28:56.096, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.29 W
Quadro RTX 5000, 2023/12/19 18:28:56.097, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.29 W
Quadro RTX 5000, 2023/12/19 18:28:56.099, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.12 W
Quadro RTX 5000, 2023/12/19 18:28:56.101, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.39 W
Quadro RTX 5000, 2023/12/19 18:28:57.103, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.25 W
Quadro RTX 5000, 2023/12/19 18:28:57.104, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.39 W
Quadro RTX 5000, 2023/12/19 18:28:57.106, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.25 W
Quadro RTX 5000, 2023/12/19 18:28:57.108, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.26 W
Quadro RTX 5000, 2023/12/19 18:28:58.109, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.28 W
Quadro RTX 5000, 2023/12/19 18:28:58.111, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.25 W
Quadro RTX 5000, 2023/12/19 18:28:58.113, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.31 W
Quadro RTX 5000, 2023/12/19 18:28:58.115, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.16 W
Quadro RTX 5000, 2023/12/19 18:28:59.117, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.32 W
Quadro RTX 5000, 2023/12/19 18:28:59.118, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.16 W
Quadro RTX 5000, 2023/12/19 18:28:59.120, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.34 W
Quadro RTX 5000, 2023/12/19 18:28:59.122, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.36 W
Quadro RTX 5000, 2023/12/19 18:29:00.123, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.18 W
Quadro RTX 5000, 2023/12/19 18:29:00.125, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.20 W
Quadro RTX 5000, 2023/12/19 18:29:00.127, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.22 W
Quadro RTX 5000, 2023/12/19 18:29:00.128, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.15 W
