name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
Quadro RTX 5000, 2023/12/19 17:41:26.661, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.32 W
Quadro RTX 5000, 2023/12/19 17:41:26.663, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.31 W
Quadro RTX 5000, 2023/12/19 17:41:26.665, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.13 W
Quadro RTX 5000, 2023/12/19 17:41:26.667, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.19 W
Quadro RTX 5000, 2023/12/19 17:41:27.669, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.27 W
Quadro RTX 5000, 2023/12/19 17:41:27.671, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.12 W
Quadro RTX 5000, 2023/12/19 17:41:27.672, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.21 W
Quadro RTX 5000, 2023/12/19 17:41:27.674, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.24 W
Quadro RTX 5000, 2023/12/19 17:41:28.676, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.30 W
Quadro RTX 5000, 2023/12/19 17:41:28.677, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.26 W
Quadro RTX 5000, 2023/12/19 17:41:28.679, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.32 W
Quadro RTX 5000, 2023/12/19 17:41:28.681, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.28 W
Quadro RTX 5000, 2023/12/19 17:41:29.683, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.23 W
Quadro RTX 5000, 2023/12/19 17:41:29.684, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.07 W
Quadro RTX 5000, 2023/12/19 17:41:29.686, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.36 W
Quadro RTX 5000, 2023/12/19 17:41:29.688, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.26 W
Quadro RTX 5000, 2023/12/19 17:41:30.690, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.30 W
Quadro RTX 5000, 2023/12/19 17:41:30.692, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.32 W
Quadro RTX 5000, 2023/12/19 17:41:30.693, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.40 W
Quadro RTX 5000, 2023/12/19 17:41:30.695, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.16 W
Quadro RTX 5000, 2023/12/19 17:41:31.697, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.25 W
Quadro RTX 5000, 2023/12/19 17:41:31.698, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.09 W
Quadro RTX 5000, 2023/12/19 17:41:31.700, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.32 W
Quadro RTX 5000, 2023/12/19 17:41:31.701, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.34 W
Quadro RTX 5000, 2023/12/19 17:41:32.703, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.26 W
Quadro RTX 5000, 2023/12/19 17:41:32.705, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.26 W
Quadro RTX 5000, 2023/12/19 17:41:32.707, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.17 W
Quadro RTX 5000, 2023/12/19 17:41:32.709, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.34 W
Quadro RTX 5000, 2023/12/19 17:41:33.710, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.07 W
Quadro RTX 5000, 2023/12/19 17:41:33.712, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.32 W
Quadro RTX 5000, 2023/12/19 17:41:33.714, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.18 W
Quadro RTX 5000, 2023/12/19 17:41:33.715, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.25 W
Quadro RTX 5000, 2023/12/19 17:41:34.717, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.17 W
Quadro RTX 5000, 2023/12/19 17:41:34.719, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.17 W
Quadro RTX 5000, 2023/12/19 17:41:34.720, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.04 W
Quadro RTX 5000, 2023/12/19 17:41:34.722, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.23 W
Quadro RTX 5000, 2023/12/19 17:41:35.724, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.16 W
Quadro RTX 5000, 2023/12/19 17:41:35.725, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.02 W
Quadro RTX 5000, 2023/12/19 17:41:35.727, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.17 W
Quadro RTX 5000, 2023/12/19 17:41:35.729, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.52 W
Quadro RTX 5000, 2023/12/19 17:41:36.730, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.11 W
Quadro RTX 5000, 2023/12/19 17:41:36.732, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.08 W
Quadro RTX 5000, 2023/12/19 17:41:36.734, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.20 W
Quadro RTX 5000, 2023/12/19 17:41:36.735, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.13 W
Quadro RTX 5000, 2023/12/19 17:41:37.737, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.12 W
Quadro RTX 5000, 2023/12/19 17:41:37.739, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.10 W
Quadro RTX 5000, 2023/12/19 17:41:37.740, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.25 W
Quadro RTX 5000, 2023/12/19 17:41:37.742, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.31 W
Quadro RTX 5000, 2023/12/19 17:41:38.744, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 2.10 W
Quadro RTX 5000, 2023/12/19 17:41:38.746, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.87 W
Quadro RTX 5000, 2023/12/19 17:41:38.747, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.97 W
Quadro RTX 5000, 2023/12/19 17:41:38.749, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.44 W
Quadro RTX 5000, 2023/12/19 17:41:39.751, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.23 W
Quadro RTX 5000, 2023/12/19 17:41:39.753, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.20 W
Quadro RTX 5000, 2023/12/19 17:41:39.754, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 0.97 W
Quadro RTX 5000, 2023/12/19 17:41:39.756, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.32 W
