name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
Quadro RTX 5000, 2023/12/19 17:34:46.771, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.20 W
Quadro RTX 5000, 2023/12/19 17:34:46.773, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 13.29 W
Quadro RTX 5000, 2023/12/19 17:34:46.774, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.84 W
Quadro RTX 5000, 2023/12/19 17:34:46.776, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.27 W
Quadro RTX 5000, 2023/12/19 17:34:47.778, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.40 W
Quadro RTX 5000, 2023/12/19 17:34:47.780, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 13.25 W
Quadro RTX 5000, 2023/12/19 17:34:47.782, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.58 W
Quadro RTX 5000, 2023/12/19 17:34:47.784, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.15 W
Quadro RTX 5000, 2023/12/19 17:34:48.785, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.34 W
Quadro RTX 5000, 2023/12/19 17:34:48.787, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 13.06 W
Quadro RTX 5000, 2023/12/19 17:34:48.789, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.63 W
Quadro RTX 5000, 2023/12/19 17:34:48.790, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.14 W
Quadro RTX 5000, 2023/12/19 17:34:49.792, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.25 W
Quadro RTX 5000, 2023/12/19 17:34:49.794, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 13.23 W
Quadro RTX 5000, 2023/12/19 17:34:49.795, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.70 W
Quadro RTX 5000, 2023/12/19 17:34:49.797, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.09 W
Quadro RTX 5000, 2023/12/19 17:34:50.799, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.32 W
Quadro RTX 5000, 2023/12/19 17:34:50.800, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 13.15 W
Quadro RTX 5000, 2023/12/19 17:34:50.802, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.62 W
Quadro RTX 5000, 2023/12/19 17:34:50.804, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.05 W
Quadro RTX 5000, 2023/12/19 17:34:51.805, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.24 W
Quadro RTX 5000, 2023/12/19 17:34:51.807, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 12.95 W
Quadro RTX 5000, 2023/12/19 17:34:51.809, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.68 W
Quadro RTX 5000, 2023/12/19 17:34:51.810, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.09 W
Quadro RTX 5000, 2023/12/19 17:34:52.812, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.12 W
Quadro RTX 5000, 2023/12/19 17:34:52.814, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 12.73 W
Quadro RTX 5000, 2023/12/19 17:34:52.816, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.53 W
Quadro RTX 5000, 2023/12/19 17:34:52.818, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.12 W
Quadro RTX 5000, 2023/12/19 17:34:53.819, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.20 W
Quadro RTX 5000, 2023/12/19 17:34:53.821, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 12.77 W
Quadro RTX 5000, 2023/12/19 17:34:53.822, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.53 W
Quadro RTX 5000, 2023/12/19 17:34:53.824, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.19 W
Quadro RTX 5000, 2023/12/19 17:34:54.826, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.39 W
Quadro RTX 5000, 2023/12/19 17:34:54.827, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 12.88 W
Quadro RTX 5000, 2023/12/19 17:34:54.829, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.50 W
Quadro RTX 5000, 2023/12/19 17:34:54.831, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.27 W
