name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
Quadro RTX 5000, 2023/12/19 18:28:53.124, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.05 W
Quadro RTX 5000, 2023/12/19 18:28:53.126, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 12.98 W
Quadro RTX 5000, 2023/12/19 18:28:53.128, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.77 W
Quadro RTX 5000, 2023/12/19 18:28:53.130, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.19 W
Quadro RTX 5000, 2023/12/19 18:28:54.132, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.06 W
Quadro RTX 5000, 2023/12/19 18:28:54.134, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 13.43 W
Quadro RTX 5000, 2023/12/19 18:28:54.135, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.85 W
Quadro RTX 5000, 2023/12/19 18:28:54.137, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.26 W
Quadro RTX 5000, 2023/12/19 18:28:55.138, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.18 W
Quadro RTX 5000, 2023/12/19 18:28:55.140, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 13.36 W
Quadro RTX 5000, 2023/12/19 18:28:55.142, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.68 W
Quadro RTX 5000, 2023/12/19 18:28:55.143, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.09 W
Quadro RTX 5000, 2023/12/19 18:28:56.145, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.00 W
Quadro RTX 5000, 2023/12/19 18:28:56.147, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 12.91 W
Quadro RTX 5000, 2023/12/19 18:28:56.148, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.74 W
Quadro RTX 5000, 2023/12/19 18:28:56.150, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.11 W
Quadro RTX 5000, 2023/12/19 18:28:57.151, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.02 W
Quadro RTX 5000, 2023/12/19 18:28:57.153, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 13.33 W
Quadro RTX 5000, 2023/12/19 18:28:57.155, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.55 W
Quadro RTX 5000, 2023/12/19 18:28:57.157, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.02 W
Quadro RTX 5000, 2023/12/19 18:28:58.158, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 7.83 W
Quadro RTX 5000, 2023/12/19 18:28:58.160, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 12.72 W
Quadro RTX 5000, 2023/12/19 18:28:58.162, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.44 W
Quadro RTX 5000, 2023/12/19 18:28:58.164, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.05 W
Quadro RTX 5000, 2023/12/19 18:28:59.165, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 7.91 W
Quadro RTX 5000, 2023/12/19 18:28:59.167, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 13.17 W
