name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
Quadro RTX 5000, 2023/12/19 18:53:46.879, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.18 W
Quadro RTX 5000, 2023/12/19 18:53:46.881, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 12.81 W
Quadro RTX 5000, 2023/12/19 18:53:46.883, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.27 W
Quadro RTX 5000, 2023/12/19 18:53:46.885, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.38 W
Quadro RTX 5000, 2023/12/19 18:53:47.887, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.24 W
Quadro RTX 5000, 2023/12/19 18:53:47.889, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 13.06 W
Quadro RTX 5000, 2023/12/19 18:53:47.890, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.34 W
Quadro RTX 5000, 2023/12/19 18:53:47.892, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.29 W
Quadro RTX 5000, 2023/12/19 18:53:48.894, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.25 W
Quadro RTX 5000, 2023/12/19 18:53:48.896, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 13.00 W
Quadro RTX 5000, 2023/12/19 18:53:48.897, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.39 W
Quadro RTX 5000, 2023/12/19 18:53:48.899, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.27 W
Quadro RTX 5000, 2023/12/19 18:53:49.901, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 7.90 W
Quadro RTX 5000, 2023/12/19 18:53:49.902, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 12.84 W
Quadro RTX 5000, 2023/12/19 18:53:49.904, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.33 W
Quadro RTX 5000, 2023/12/19 18:53:49.906, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.57 W
Quadro RTX 5000, 2023/12/19 18:53:50.908, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 7.90 W
Quadro RTX 5000, 2023/12/19 18:53:50.910, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 13.23 W
Quadro RTX 5000, 2023/12/19 18:53:50.912, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.24 W
Quadro RTX 5000, 2023/12/19 18:53:50.913, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.41 W
Quadro RTX 5000, 2023/12/19 18:53:51.915, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 7.91 W
Quadro RTX 5000, 2023/12/19 18:53:51.917, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 13.14 W
Quadro RTX 5000, 2023/12/19 18:53:51.918, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.20 W
Quadro RTX 5000, 2023/12/19 18:53:51.920, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.48 W
Quadro RTX 5000, 2023/12/19 18:53:52.921, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.15 W
Quadro RTX 5000, 2023/12/19 18:53:52.924, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 13.10 W
Quadro RTX 5000, 2023/12/19 18:53:52.925, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.19 W
Quadro RTX 5000, 2023/12/19 18:53:52.927, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.50 W
Quadro RTX 5000, 2023/12/19 18:53:53.929, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.15 W
Quadro RTX 5000, 2023/12/19 18:53:53.930, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 13.11 W
Quadro RTX 5000, 2023/12/19 18:53:53.932, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.60 W
Quadro RTX 5000, 2023/12/19 18:53:53.934, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.42 W
Quadro RTX 5000, 2023/12/19 18:53:54.936, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.02 W
Quadro RTX 5000, 2023/12/19 18:53:54.938, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 12.87 W
Quadro RTX 5000, 2023/12/19 18:53:54.939, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.57 W
Quadro RTX 5000, 2023/12/19 18:53:54.941, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.33 W
Quadro RTX 5000, 2023/12/19 18:53:55.943, GPU-24db6353-9910-8780-3dfe-d56835bd23fa, 0 %, 16384 MiB, 0 %, 8.12 W
Quadro RTX 5000, 2023/12/19 18:53:55.944, GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235, 0 %, 16384 MiB, 0 %, 12.59 W
Quadro RTX 5000, 2023/12/19 18:53:55.946, GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5, 0 %, 16384 MiB, 0 %, 8.47 W
Quadro RTX 5000, 2023/12/19 18:53:55.948, GPU-5a37a5ad-daef-2766-51c4-333af47cc972, 0 %, 16384 MiB, 0 %, 8.33 W
