name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
Quadro RTX 5000, 2023/12/19 17:34:46.783, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.31 W
Quadro RTX 5000, 2023/12/19 17:34:46.785, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.00 W
Quadro RTX 5000, 2023/12/19 17:34:46.787, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.39 W
Quadro RTX 5000, 2023/12/19 17:34:46.789, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.48 W
Quadro RTX 5000, 2023/12/19 17:34:47.791, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.45 W
Quadro RTX 5000, 2023/12/19 17:34:47.793, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 8.89 W
Quadro RTX 5000, 2023/12/19 17:34:47.794, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.48 W
Quadro RTX 5000, 2023/12/19 17:34:47.796, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.53 W
Quadro RTX 5000, 2023/12/19 17:34:48.798, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.32 W
Quadro RTX 5000, 2023/12/19 17:34:48.799, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 8.91 W
Quadro RTX 5000, 2023/12/19 17:34:48.801, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.44 W
Quadro RTX 5000, 2023/12/19 17:34:48.803, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.37 W
Quadro RTX 5000, 2023/12/19 17:34:49.804, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.24 W
Quadro RTX 5000, 2023/12/19 17:34:49.806, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 8.85 W
Quadro RTX 5000, 2023/12/19 17:34:49.808, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.36 W
Quadro RTX 5000, 2023/12/19 17:34:49.810, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.44 W
Quadro RTX 5000, 2023/12/19 17:34:50.812, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.21 W
Quadro RTX 5000, 2023/12/19 17:34:50.814, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.05 W
Quadro RTX 5000, 2023/12/19 17:34:50.815, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.32 W
Quadro RTX 5000, 2023/12/19 17:34:50.817, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.32 W
Quadro RTX 5000, 2023/12/19 17:34:51.819, GPU-f57e8247-4e51-787e-d125-1b16a8cf4582, 0 %, 16384 MiB, 0 %, 1.07 W
Quadro RTX 5000, 2023/12/19 17:34:51.821, GPU-52f8161b-43d3-827b-2684-80b609bc8ec6, 0 %, 16384 MiB, 0 %, 9.04 W
Quadro RTX 5000, 2023/12/19 17:34:51.823, GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef, 0 %, 16384 MiB, 0 %, 1.31 W
Quadro RTX 5000, 2023/12/19 17:34:51.824, GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e, 0 %, 16384 MiB, 0 %, 12.32 W
