name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
Quadro RTX 5000, 2023/12/19 18:53:47.072, GPU-c5992df9-8d3b-c84d-4117-8f4e23515b5b, 0 %, 16384 MiB, 0 %, 8.34 W
Quadro RTX 5000, 2023/12/19 18:53:47.074, GPU-dbe11990-1ffe-bf6e-1bcd-597305863b32, 0 %, 16384 MiB, 0 %, 13.36 W
Quadro RTX 5000, 2023/12/19 18:53:47.076, GPU-28c301cb-dc08-2d35-dde8-9af7a74841b4, 0 %, 16384 MiB, 0 %, 3.12 W
Quadro RTX 5000, 2023/12/19 18:53:47.078, GPU-e289b4a9-b821-519b-4474-24560d64ceae, 0 %, 16384 MiB, 0 %, 12.83 W
Quadro RTX 5000, 2023/12/19 18:53:48.080, GPU-c5992df9-8d3b-c84d-4117-8f4e23515b5b, 0 %, 16384 MiB, 0 %, 8.25 W
Quadro RTX 5000, 2023/12/19 18:53:48.082, GPU-dbe11990-1ffe-bf6e-1bcd-597305863b32, 0 %, 16384 MiB, 0 %, 13.13 W
Quadro RTX 5000, 2023/12/19 18:53:48.083, GPU-28c301cb-dc08-2d35-dde8-9af7a74841b4, 0 %, 16384 MiB, 0 %, 2.87 W
Quadro RTX 5000, 2023/12/19 18:53:48.085, GPU-e289b4a9-b821-519b-4474-24560d64ceae, 0 %, 16384 MiB, 0 %, 12.97 W
Quadro RTX 5000, 2023/12/19 18:53:49.087, GPU-c5992df9-8d3b-c84d-4117-8f4e23515b5b, 0 %, 16384 MiB, 0 %, 8.57 W
Quadro RTX 5000, 2023/12/19 18:53:49.089, GPU-dbe11990-1ffe-bf6e-1bcd-597305863b32, 0 %, 16384 MiB, 0 %, 13.11 W
Quadro RTX 5000, 2023/12/19 18:53:49.091, GPU-28c301cb-dc08-2d35-dde8-9af7a74841b4, 0 %, 16384 MiB, 0 %, 2.81 W
Quadro RTX 5000, 2023/12/19 18:53:49.092, GPU-e289b4a9-b821-519b-4474-24560d64ceae, 0 %, 16384 MiB, 0 %, 13.03 W
Quadro RTX 5000, 2023/12/19 18:53:50.094, GPU-c5992df9-8d3b-c84d-4117-8f4e23515b5b, 0 %, 16384 MiB, 0 %, 8.60 W
Quadro RTX 5000, 2023/12/19 18:53:50.096, GPU-dbe11990-1ffe-bf6e-1bcd-597305863b32, 0 %, 16384 MiB, 0 %, 13.16 W
Quadro RTX 5000, 2023/12/19 18:53:50.098, GPU-28c301cb-dc08-2d35-dde8-9af7a74841b4, 0 %, 16384 MiB, 0 %, 2.77 W
Quadro RTX 5000, 2023/12/19 18:53:50.099, GPU-e289b4a9-b821-519b-4474-24560d64ceae, 0 %, 16384 MiB, 0 %, 13.09 W
Quadro RTX 5000, 2023/12/19 18:53:51.101, GPU-c5992df9-8d3b-c84d-4117-8f4e23515b5b, 0 %, 16384 MiB, 0 %, 8.20 W
Quadro RTX 5000, 2023/12/19 18:53:51.103, GPU-dbe11990-1ffe-bf6e-1bcd-597305863b32, 0 %, 16384 MiB, 0 %, 13.11 W
Quadro RTX 5000, 2023/12/19 18:53:51.104, GPU-28c301cb-dc08-2d35-dde8-9af7a74841b4, 0 %, 16384 MiB, 0 %, 2.70 W
Quadro RTX 5000, 2023/12/19 18:53:51.106, GPU-e289b4a9-b821-519b-4474-24560d64ceae, 0 %, 16384 MiB, 0 %, 12.94 W
Quadro RTX 5000, 2023/12/19 18:53:52.108, GPU-c5992df9-8d3b-c84d-4117-8f4e23515b5b, 0 %, 16384 MiB, 0 %, 8.45 W
Quadro RTX 5000, 2023/12/19 18:53:52.110, GPU-dbe11990-1ffe-bf6e-1bcd-597305863b32, 0 %, 16384 MiB, 0 %, 12.93 W
Quadro RTX 5000, 2023/12/19 18:53:52.112, GPU-28c301cb-dc08-2d35-dde8-9af7a74841b4, 0 %, 16384 MiB, 0 %, 2.71 W
