name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:28.863, GPU-1ab7ee81-93cf-7e28-8a25-47c5b8457bae, 0 %, 40536 MiB, 0 %, 53.64 W
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:28.866, GPU-e4a0f39a-5c59-244b-bf05-1497ca10860c, 0 %, 40536 MiB, 0 %, 52.23 W
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:28.871, GPU-a5afeec2-3a44-605e-88a6-3fc64915bde3, 0 %, 40536 MiB, 0 %, 53.70 W
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:28.878, GPU-4fb6f0e4-1229-b6dc-cab7-4782067a1638, 0 %, 40536 MiB, 0 %, 54.07 W
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:29.881, GPU-1ab7ee81-93cf-7e28-8a25-47c5b8457bae, 0 %, 40536 MiB, 0 %, 53.64 W
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:29.884, GPU-e4a0f39a-5c59-244b-bf05-1497ca10860c, 0 %, 40536 MiB, 0 %, 52.23 W
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:29.886, GPU-a5afeec2-3a44-605e-88a6-3fc64915bde3, 0 %, 40536 MiB, 0 %, 53.70 W
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:29.889, GPU-4fb6f0e4-1229-b6dc-cab7-4782067a1638, 0 %, 40536 MiB, 0 %, 54.07 W
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:30.891, GPU-1ab7ee81-93cf-7e28-8a25-47c5b8457bae, 0 %, 40536 MiB, 0 %, 53.64 W
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:30.894, GPU-e4a0f39a-5c59-244b-bf05-1497ca10860c, 0 %, 40536 MiB, 0 %, 52.23 W
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:30.897, GPU-a5afeec2-3a44-605e-88a6-3fc64915bde3, 0 %, 40536 MiB, 0 %, 53.70 W
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:30.899, GPU-4fb6f0e4-1229-b6dc-cab7-4782067a1638, 0 %, 40536 MiB, 0 %, 54.07 W
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:31.902, GPU-1ab7ee81-93cf-7e28-8a25-47c5b8457bae, 0 %, 40536 MiB, 0 %, 53.64 W
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:31.909, GPU-e4a0f39a-5c59-244b-bf05-1497ca10860c, 0 %, 40536 MiB, 0 %, 52.23 W
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:31.911, GPU-a5afeec2-3a44-605e-88a6-3fc64915bde3, 0 %, 40536 MiB, 0 %, 53.70 W
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:31.914, GPU-4fb6f0e4-1229-b6dc-cab7-4782067a1638, 0 %, 40536 MiB, 0 %, 54.07 W
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:32.916, GPU-1ab7ee81-93cf-7e28-8a25-47c5b8457bae, 0 %, 40536 MiB, 0 %, 53.64 W
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:32.919, GPU-e4a0f39a-5c59-244b-bf05-1497ca10860c, 0 %, 40536 MiB, 0 %, 52.23 W
NVIDIA A100-SXM4-40GB, 2023/11/07 05:05:32.922, GPU-a5afeec2-3a44-605e-88a6-3fc64915bde3, 0 %, 40536 MiB, 0 %, 53.70 W
