name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:55.409, GPU-5d97b50a-52f5-fa64-f2a1-ec186f75cd72, 0 %, 40536 MiB, 0 %, 51.09 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:55.412, GPU-78b2f7c5-c225-9a99-8c2e-13383e2e160c, 0 %, 40536 MiB, 0 %, 53.97 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:55.415, GPU-845153bc-a979-f4ce-7b4a-79b1c7a1fcce, 0 %, 40536 MiB, 0 %, 52.01 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:55.418, GPU-8320f109-708e-121a-dcf7-130b3db4872a, 0 %, 40536 MiB, 0 %, 53.15 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:56.421, GPU-5d97b50a-52f5-fa64-f2a1-ec186f75cd72, 0 %, 40536 MiB, 0 %, 51.42 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:56.424, GPU-78b2f7c5-c225-9a99-8c2e-13383e2e160c, 0 %, 40536 MiB, 0 %, 53.97 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:56.426, GPU-845153bc-a979-f4ce-7b4a-79b1c7a1fcce, 0 %, 40536 MiB, 0 %, 52.01 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:56.429, GPU-8320f109-708e-121a-dcf7-130b3db4872a, 0 %, 40536 MiB, 0 %, 53.15 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:57.433, GPU-5d97b50a-52f5-fa64-f2a1-ec186f75cd72, 0 %, 40536 MiB, 0 %, 51.42 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:57.436, GPU-78b2f7c5-c225-9a99-8c2e-13383e2e160c, 0 %, 40536 MiB, 0 %, 53.97 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:57.438, GPU-845153bc-a979-f4ce-7b4a-79b1c7a1fcce, 0 %, 40536 MiB, 0 %, 52.01 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:57.442, GPU-8320f109-708e-121a-dcf7-130b3db4872a, 0 %, 40536 MiB, 0 %, 53.15 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:58.445, GPU-5d97b50a-52f5-fa64-f2a1-ec186f75cd72, 0 %, 40536 MiB, 0 %, 51.36 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:58.448, GPU-78b2f7c5-c225-9a99-8c2e-13383e2e160c, 0 %, 40536 MiB, 0 %, 53.97 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:58.450, GPU-845153bc-a979-f4ce-7b4a-79b1c7a1fcce, 0 %, 40536 MiB, 0 %, 52.34 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:58.453, GPU-8320f109-708e-121a-dcf7-130b3db4872a, 0 %, 40536 MiB, 0 %, 53.15 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:59.456, GPU-5d97b50a-52f5-fa64-f2a1-ec186f75cd72, 0 %, 40536 MiB, 0 %, 51.42 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:59.459, GPU-78b2f7c5-c225-9a99-8c2e-13383e2e160c, 0 %, 40536 MiB, 0 %, 53.97 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:59.461, GPU-845153bc-a979-f4ce-7b4a-79b1c7a1fcce, 0 %, 40536 MiB, 0 %, 52.40 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:59.464, GPU-8320f109-708e-121a-dcf7-130b3db4872a, 0 %, 40536 MiB, 0 %, 53.15 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:00.469, GPU-5d97b50a-52f5-fa64-f2a1-ec186f75cd72, 0 %, 40536 MiB, 0 %, 51.42 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:00.471, GPU-78b2f7c5-c225-9a99-8c2e-13383e2e160c, 0 %, 40536 MiB, 0 %, 53.91 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:00.474, GPU-845153bc-a979-f4ce-7b4a-79b1c7a1fcce, 0 %, 40536 MiB, 0 %, 52.01 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:00.477, GPU-8320f109-708e-121a-dcf7-130b3db4872a, 0 %, 40536 MiB, 0 %, 53.15 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:01.480, GPU-5d97b50a-52f5-fa64-f2a1-ec186f75cd72, 0 %, 40536 MiB, 0 %, 51.42 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:01.483, GPU-78b2f7c5-c225-9a99-8c2e-13383e2e160c, 0 %, 40536 MiB, 0 %, 53.97 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:01.485, GPU-845153bc-a979-f4ce-7b4a-79b1c7a1fcce, 0 %, 40536 MiB, 0 %, 52.06 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:01.488, GPU-8320f109-708e-121a-dcf7-130b3db4872a, 0 %, 40536 MiB, 0 %, 53.15 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:02.491, GPU-5d97b50a-52f5-fa64-f2a1-ec186f75cd72, 0 %, 40536 MiB, 0 %, 51.42 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:02.495, GPU-78b2f7c5-c225-9a99-8c2e-13383e2e160c, 0 %, 40536 MiB, 0 %, 53.97 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:02.498, GPU-845153bc-a979-f4ce-7b4a-79b1c7a1fcce, 0 %, 40536 MiB, 0 %, 52.06 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:02.514, GPU-8320f109-708e-121a-dcf7-130b3db4872a, 0 %, 40536 MiB, 0 %, 53.15 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:03.517, GPU-5d97b50a-52f5-fa64-f2a1-ec186f75cd72, 0 %, 40536 MiB, 0 %, 51.36 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:03.520, GPU-78b2f7c5-c225-9a99-8c2e-13383e2e160c, 0 %, 40536 MiB, 0 %, 53.91 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:03.522, GPU-845153bc-a979-f4ce-7b4a-79b1c7a1fcce, 0 %, 40536 MiB, 0 %, 52.34 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:03.528, GPU-8320f109-708e-121a-dcf7-130b3db4872a, 0 %, 40536 MiB, 0 %, 53.15 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:04.531, GPU-5d97b50a-52f5-fa64-f2a1-ec186f75cd72, 0 %, 40536 MiB, 0 %, 51.42 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:04.533, GPU-78b2f7c5-c225-9a99-8c2e-13383e2e160c, 0 %, 40536 MiB, 0 %, 53.97 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:04.536, GPU-845153bc-a979-f4ce-7b4a-79b1c7a1fcce, 0 %, 40536 MiB, 0 %, 52.34 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:04.538, GPU-8320f109-708e-121a-dcf7-130b3db4872a, 0 %, 40536 MiB, 0 %, 53.15 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:05.541, GPU-5d97b50a-52f5-fa64-f2a1-ec186f75cd72, 0 %, 40536 MiB, 0 %, 51.42 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:05.544, GPU-78b2f7c5-c225-9a99-8c2e-13383e2e160c, 0 %, 40536 MiB, 0 %, 53.97 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:05.546, GPU-845153bc-a979-f4ce-7b4a-79b1c7a1fcce, 0 %, 40536 MiB, 0 %, 52.06 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:05.549, GPU-8320f109-708e-121a-dcf7-130b3db4872a, 0 %, 40536 MiB, 0 %, 53.15 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:06.552, GPU-5d97b50a-52f5-fa64-f2a1-ec186f75cd72, 0 %, 40536 MiB, 0 %, 51.42 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:06.555, GPU-78b2f7c5-c225-9a99-8c2e-13383e2e160c, 0 %, 40536 MiB, 0 %, 53.97 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:06.557, GPU-845153bc-a979-f4ce-7b4a-79b1c7a1fcce, 0 %, 40536 MiB, 0 %, 52.40 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:06.560, GPU-8320f109-708e-121a-dcf7-130b3db4872a, 0 %, 40536 MiB, 0 %, 53.15 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:07.572, GPU-5d97b50a-52f5-fa64-f2a1-ec186f75cd72, 0 %, 40536 MiB, 0 %, 51.09 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:07.576, GPU-78b2f7c5-c225-9a99-8c2e-13383e2e160c, 0 %, 40536 MiB, 0 %, 53.97 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:07.578, GPU-845153bc-a979-f4ce-7b4a-79b1c7a1fcce, 0 %, 40536 MiB, 0 %, 52.06 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:07.594, GPU-8320f109-708e-121a-dcf7-130b3db4872a, 0 %, 40536 MiB, 0 %, 53.15 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:08.597, GPU-5d97b50a-52f5-fa64-f2a1-ec186f75cd72, 0 %, 40536 MiB, 0 %, 51.42 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:08.600, GPU-78b2f7c5-c225-9a99-8c2e-13383e2e160c, 0 %, 40536 MiB, 0 %, 53.97 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:08.603, GPU-845153bc-a979-f4ce-7b4a-79b1c7a1fcce, 0 %, 40536 MiB, 0 %, 52.06 W
