name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:55.471, GPU-7bdcd6fa-f234-1a8a-5fc5-3b207cc971d1, 0 %, 40536 MiB, 0 %, 50.99 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:55.474, GPU-e76d43d2-5d46-7c38-0a5d-e0b8cd824247, 0 %, 40536 MiB, 0 %, 53.10 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:55.478, GPU-4a22b24c-71e4-894e-a536-4896abdf04cc, 0 %, 40536 MiB, 0 %, 52.50 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:55.481, GPU-0a518c16-f68a-3222-fe7b-ca6a427df3ec, 0 %, 40536 MiB, 0 %, 49.85 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:56.484, GPU-7bdcd6fa-f234-1a8a-5fc5-3b207cc971d1, 0 %, 40536 MiB, 0 %, 50.99 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:56.487, GPU-e76d43d2-5d46-7c38-0a5d-e0b8cd824247, 0 %, 40536 MiB, 0 %, 52.77 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:56.490, GPU-4a22b24c-71e4-894e-a536-4896abdf04cc, 0 %, 40536 MiB, 0 %, 52.23 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:56.495, GPU-0a518c16-f68a-3222-fe7b-ca6a427df3ec, 0 %, 40536 MiB, 0 %, 49.85 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:57.497, GPU-7bdcd6fa-f234-1a8a-5fc5-3b207cc971d1, 0 %, 40536 MiB, 0 %, 50.99 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:57.500, GPU-e76d43d2-5d46-7c38-0a5d-e0b8cd824247, 0 %, 40536 MiB, 0 %, 52.77 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:57.503, GPU-4a22b24c-71e4-894e-a536-4896abdf04cc, 0 %, 40536 MiB, 0 %, 52.23 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:57.506, GPU-0a518c16-f68a-3222-fe7b-ca6a427df3ec, 0 %, 40536 MiB, 0 %, 49.85 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:58.509, GPU-7bdcd6fa-f234-1a8a-5fc5-3b207cc971d1, 0 %, 40536 MiB, 0 %, 51.04 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:58.512, GPU-e76d43d2-5d46-7c38-0a5d-e0b8cd824247, 0 %, 40536 MiB, 0 %, 52.83 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:58.514, GPU-4a22b24c-71e4-894e-a536-4896abdf04cc, 0 %, 40536 MiB, 0 %, 52.50 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:58.517, GPU-0a518c16-f68a-3222-fe7b-ca6a427df3ec, 0 %, 40536 MiB, 0 %, 49.85 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:59.522, GPU-7bdcd6fa-f234-1a8a-5fc5-3b207cc971d1, 0 %, 40536 MiB, 0 %, 51.04 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:59.524, GPU-e76d43d2-5d46-7c38-0a5d-e0b8cd824247, 0 %, 40536 MiB, 0 %, 52.83 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:59.527, GPU-4a22b24c-71e4-894e-a536-4896abdf04cc, 0 %, 40536 MiB, 0 %, 52.50 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:01:59.532, GPU-0a518c16-f68a-3222-fe7b-ca6a427df3ec, 0 %, 40536 MiB, 0 %, 49.85 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:00.535, GPU-7bdcd6fa-f234-1a8a-5fc5-3b207cc971d1, 0 %, 40536 MiB, 0 %, 50.99 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:00.537, GPU-e76d43d2-5d46-7c38-0a5d-e0b8cd824247, 0 %, 40536 MiB, 0 %, 53.10 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:00.540, GPU-4a22b24c-71e4-894e-a536-4896abdf04cc, 0 %, 40536 MiB, 0 %, 52.50 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:00.543, GPU-0a518c16-f68a-3222-fe7b-ca6a427df3ec, 0 %, 40536 MiB, 0 %, 49.85 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:01.545, GPU-7bdcd6fa-f234-1a8a-5fc5-3b207cc971d1, 0 %, 40536 MiB, 0 %, 50.99 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:01.549, GPU-e76d43d2-5d46-7c38-0a5d-e0b8cd824247, 0 %, 40536 MiB, 0 %, 52.77 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:01.552, GPU-4a22b24c-71e4-894e-a536-4896abdf04cc, 0 %, 40536 MiB, 0 %, 52.50 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:01.555, GPU-0a518c16-f68a-3222-fe7b-ca6a427df3ec, 0 %, 40536 MiB, 0 %, 49.85 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:02.557, GPU-7bdcd6fa-f234-1a8a-5fc5-3b207cc971d1, 0 %, 40536 MiB, 0 %, 50.99 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:02.560, GPU-e76d43d2-5d46-7c38-0a5d-e0b8cd824247, 0 %, 40536 MiB, 0 %, 53.15 W
NVIDIA A100-SXM4-40GB, 2023/11/01 01:02:02.563, GPU-4a22b24c-71e4-894e-a536-4896abdf04cc, 0 %, 40536 MiB, 0 %, 52.50 W
