name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:01.012, GPU-5726637b-5852-c542-3a8d-174e24c69472, 0 %, 40536 MiB, 0 %, 52.61 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:01.015, GPU-f6b308e8-c4f8-902d-eb58-f07b0b202114, 0 %, 40536 MiB, 0 %, 55.65 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:01.018, GPU-eab5b1dd-fd6f-ddab-9f98-80180692eb58, 0 %, 40536 MiB, 0 %, 51.63 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:01.023, GPU-fd7eadf8-df89-6283-3892-7898f7b98989, 0 %, 40536 MiB, 0 %, 53.15 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:02.027, GPU-5726637b-5852-c542-3a8d-174e24c69472, 0 %, 40536 MiB, 0 %, 52.67 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:02.030, GPU-f6b308e8-c4f8-902d-eb58-f07b0b202114, 0 %, 40536 MiB, 0 %, 55.65 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:02.033, GPU-eab5b1dd-fd6f-ddab-9f98-80180692eb58, 0 %, 40536 MiB, 0 %, 51.63 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:02.035, GPU-fd7eadf8-df89-6283-3892-7898f7b98989, 0 %, 40536 MiB, 0 %, 53.15 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:03.038, GPU-5726637b-5852-c542-3a8d-174e24c69472, 0 %, 40536 MiB, 0 %, 52.67 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:03.040, GPU-f6b308e8-c4f8-902d-eb58-f07b0b202114, 0 %, 40536 MiB, 0 %, 55.65 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:03.044, GPU-eab5b1dd-fd6f-ddab-9f98-80180692eb58, 0 %, 40536 MiB, 0 %, 51.63 W
