name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:29.648, GPU-ff0f20d6-0f9f-74c4-95f8-963ac5f0f3eb, 0 %, 40536 MiB, 0 %, 53.53 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:29.652, GPU-594492b4-b4b2-f9f9-c99d-53218d536b43, 0 %, 40536 MiB, 0 %, 54.63 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:29.655, GPU-3d2e1efd-896b-b7f6-3cbd-4697928e37c0, 0 %, 40536 MiB, 0 %, 50.87 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:29.664, GPU-03cc1a4c-c7f4-7b62-a199-834f482b4260, 0 %, 40536 MiB, 0 %, 52.88 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:30.667, GPU-ff0f20d6-0f9f-74c4-95f8-963ac5f0f3eb, 0 %, 40536 MiB, 0 %, 53.53 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:30.669, GPU-594492b4-b4b2-f9f9-c99d-53218d536b43, 0 %, 40536 MiB, 0 %, 54.63 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:30.672, GPU-3d2e1efd-896b-b7f6-3cbd-4697928e37c0, 0 %, 40536 MiB, 0 %, 50.87 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:30.674, GPU-03cc1a4c-c7f4-7b62-a199-834f482b4260, 0 %, 40536 MiB, 0 %, 52.88 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:31.678, GPU-ff0f20d6-0f9f-74c4-95f8-963ac5f0f3eb, 0 %, 40536 MiB, 0 %, 53.53 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:31.681, GPU-594492b4-b4b2-f9f9-c99d-53218d536b43, 0 %, 40536 MiB, 0 %, 54.63 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:31.684, GPU-3d2e1efd-896b-b7f6-3cbd-4697928e37c0, 0 %, 40536 MiB, 0 %, 50.87 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:31.686, GPU-03cc1a4c-c7f4-7b62-a199-834f482b4260, 0 %, 40536 MiB, 0 %, 52.88 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:32.689, GPU-ff0f20d6-0f9f-74c4-95f8-963ac5f0f3eb, 0 %, 40536 MiB, 0 %, 53.26 W
