name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:29.663, GPU-5d7e7c5a-b721-577c-bb9d-241a160a7c49, 0 %, 40536 MiB, 0 %, 51.69 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:29.668, GPU-4b7ffe7d-e33a-1b14-18a6-414d8e979fb2, 0 %, 40536 MiB, 0 %, 52.56 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:29.671, GPU-abd4a724-4705-4c6b-806f-054f9a0f5219, 0 %, 40536 MiB, 0 %, 52.12 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:29.674, GPU-60cd130e-18db-ab1b-fe2f-3f4ab7ea4812, 0 %, 40536 MiB, 0 %, 54.18 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:30.677, GPU-5d7e7c5a-b721-577c-bb9d-241a160a7c49, 0 %, 40536 MiB, 0 %, 51.69 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:30.679, GPU-4b7ffe7d-e33a-1b14-18a6-414d8e979fb2, 0 %, 40536 MiB, 0 %, 52.56 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:30.682, GPU-abd4a724-4705-4c6b-806f-054f9a0f5219, 0 %, 40536 MiB, 0 %, 52.12 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:30.685, GPU-60cd130e-18db-ab1b-fe2f-3f4ab7ea4812, 0 %, 40536 MiB, 0 %, 54.18 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:31.687, GPU-5d7e7c5a-b721-577c-bb9d-241a160a7c49, 0 %, 40536 MiB, 0 %, 51.69 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:31.691, GPU-4b7ffe7d-e33a-1b14-18a6-414d8e979fb2, 0 %, 40536 MiB, 0 %, 52.56 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:31.693, GPU-abd4a724-4705-4c6b-806f-054f9a0f5219, 0 %, 40536 MiB, 0 %, 52.12 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:31.696, GPU-60cd130e-18db-ab1b-fe2f-3f4ab7ea4812, 0 %, 40536 MiB, 0 %, 54.18 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:32.701, GPU-5d7e7c5a-b721-577c-bb9d-241a160a7c49, 0 %, 40536 MiB, 0 %, 51.69 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:32.704, GPU-4b7ffe7d-e33a-1b14-18a6-414d8e979fb2, 0 %, 40536 MiB, 0 %, 52.56 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:32.706, GPU-abd4a724-4705-4c6b-806f-054f9a0f5219, 0 %, 40536 MiB, 0 %, 52.12 W
