name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:29.638, GPU-d3fecfd0-1083-d4ca-bc9e-9bb186886a32, 0 %, 40536 MiB, 0 %, 51.31 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:29.643, GPU-c46cad81-cd32-371a-86c9-0b4a207e593e, 0 %, 40536 MiB, 0 %, 52.29 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:29.648, GPU-e72f7969-7af0-5536-a7ae-f68701d99858, 0 %, 40536 MiB, 0 %, 51.09 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:29.651, GPU-90dc5dd7-4610-3ecb-1222-2e07a594795f, 0 %, 40536 MiB, 0 %, 56.09 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:30.657, GPU-d3fecfd0-1083-d4ca-bc9e-9bb186886a32, 0 %, 40536 MiB, 0 %, 51.31 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:30.660, GPU-c46cad81-cd32-371a-86c9-0b4a207e593e, 0 %, 40536 MiB, 0 %, 52.29 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:30.662, GPU-e72f7969-7af0-5536-a7ae-f68701d99858, 0 %, 40536 MiB, 0 %, 51.09 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:30.665, GPU-90dc5dd7-4610-3ecb-1222-2e07a594795f, 0 %, 40536 MiB, 0 %, 56.09 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:31.667, GPU-d3fecfd0-1083-d4ca-bc9e-9bb186886a32, 0 %, 40536 MiB, 0 %, 51.31 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:31.672, GPU-c46cad81-cd32-371a-86c9-0b4a207e593e, 0 %, 40536 MiB, 0 %, 52.29 W
NVIDIA A100-SXM4-40GB, 2023/10/31 23:45:31.675, GPU-e72f7969-7af0-5536-a7ae-f68701d99858, 0 %, 40536 MiB, 0 %, 51.09 W
