name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 2023/12/18 05:20:14.642, GPU-3429823d-5b20-8719-c154-6bd943b45772, 0 %, 40960 MiB, 0 %, 54.24 W
NVIDIA A100-SXM4-40GB, 2023/12/18 05:20:14.647, GPU-be30a46e-22e3-8247-355f-95e678e410be, 0 %, 40960 MiB, 0 %, 55.28 W
NVIDIA A100-SXM4-40GB, 2023/12/18 05:20:14.658, GPU-01991671-d4d2-5f60-c21b-738fb51f5ede, 0 %, 40960 MiB, 0 %, 52.06 W
NVIDIA A100-SXM4-40GB, 2023/12/18 05:20:14.663, GPU-fa077fab-4d17-64f0-09de-12ab96082c49, 0 %, 40960 MiB, 0 %, 54.19 W
NVIDIA A100-SXM4-40GB, 2023/12/18 05:20:15.668, GPU-3429823d-5b20-8719-c154-6bd943b45772, 0 %, 40960 MiB, 0 %, 54.24 W
NVIDIA A100-SXM4-40GB, 2023/12/18 05:20:15.673, GPU-be30a46e-22e3-8247-355f-95e678e410be, 0 %, 40960 MiB, 0 %, 55.22 W
NVIDIA A100-SXM4-40GB, 2023/12/18 05:20:15.677, GPU-01991671-d4d2-5f60-c21b-738fb51f5ede, 0 %, 40960 MiB, 0 %, 52.06 W
NVIDIA A100-SXM4-40GB, 2023/12/18 05:20:15.681, GPU-fa077fab-4d17-64f0-09de-12ab96082c49, 0 %, 40960 MiB, 0 %, 54.19 W
NVIDIA A100-SXM4-40GB, 2023/12/18 05:20:16.706, GPU-3429823d-5b20-8719-c154-6bd943b45772, 0 %, 40960 MiB, 0 %, 53.97 W
NVIDIA A100-SXM4-40GB, 2023/12/18 05:20:16.710, GPU-be30a46e-22e3-8247-355f-95e678e410be, 0 %, 40960 MiB, 0 %, 55.28 W
NVIDIA A100-SXM4-40GB, 2023/12/18 05:20:16.714, GPU-01991671-d4d2-5f60-c21b-738fb51f5ede, 0 %, 40960 MiB, 0 %, 52.06 W
NVIDIA A100-SXM4-40GB, 2023/12/18 05:20:16.718, GPU-fa077fab-4d17-64f0-09de-12ab96082c49, 0 %, 40960 MiB, 0 %, 54.19 W
NVIDIA A100-SXM4-40GB, 2023/12/18 05:20:17.724, GPU-3429823d-5b20-8719-c154-6bd943b45772, 0 %, 40960 MiB, 0 %, 53.97 W
NVIDIA A100-SXM4-40GB, 2023/12/18 05:20:17.728, GPU-be30a46e-22e3-8247-355f-95e678e410be, 0 %, 40960 MiB, 0 %, 55.28 W
NVIDIA A100-SXM4-40GB, 2023/12/18 05:20:17.733, GPU-01991671-d4d2-5f60-c21b-738fb51f5ede, 0 %, 40960 MiB, 0 %, 52.06 W
NVIDIA A100-SXM4-40GB, 2023/12/18 05:20:17.748, GPU-fa077fab-4d17-64f0-09de-12ab96082c49, 0 %, 40960 MiB, 0 %, 54.19 W
