name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 2023/11/05 08:06:16.034, GPU-46bf18c3-7656-2740-df84-980a40525ec1, 0 %, 40536 MiB, 0 %, 50.87 W
NVIDIA A100-SXM4-40GB, 2023/11/05 08:06:16.037, GPU-98861e69-1df6-57b6-5ea9-8abb3022d007, 0 %, 40536 MiB, 0 %, 54.83 W
NVIDIA A100-SXM4-40GB, 2023/11/05 08:06:16.040, GPU-e06b77d8-22c8-e256-35b3-10c0ee31d192, 0 %, 40536 MiB, 0 %, 55.70 W
NVIDIA A100-SXM4-40GB, 2023/11/05 08:06:16.044, GPU-b03facc3-74d5-4b24-4d11-063316c27be3, 0 %, 40536 MiB, 0 %, 52.23 W
NVIDIA A100-SXM4-40GB, 2023/11/05 08:06:17.047, GPU-46bf18c3-7656-2740-df84-980a40525ec1, 0 %, 40536 MiB, 0 %, 50.87 W
NVIDIA A100-SXM4-40GB, 2023/11/05 08:06:17.050, GPU-98861e69-1df6-57b6-5ea9-8abb3022d007, 0 %, 40536 MiB, 0 %, 54.89 W
NVIDIA A100-SXM4-40GB, 2023/11/05 08:06:17.052, GPU-e06b77d8-22c8-e256-35b3-10c0ee31d192, 0 %, 40536 MiB, 0 %, 55.49 W
NVIDIA A100-SXM4-40GB, 2023/11/05 08:06:17.055, GPU-b03facc3-74d5-4b24-4d11-063316c27be3, 0 %, 40536 MiB, 0 %, 52.23 W
NVIDIA A100-SXM4-40GB, 2023/11/05 08:06:18.057, GPU-46bf18c3-7656-2740-df84-980a40525ec1, 0 %, 40536 MiB, 0 %, 50.87 W
NVIDIA A100-SXM4-40GB, 2023/11/05 08:06:18.060, GPU-98861e69-1df6-57b6-5ea9-8abb3022d007, 0 %, 40536 MiB, 0 %, 54.83 W
NVIDIA A100-SXM4-40GB, 2023/11/05 08:06:18.064, GPU-e06b77d8-22c8-e256-35b3-10c0ee31d192, 0 %, 40536 MiB, 0 %, 55.70 W
NVIDIA A100-SXM4-40GB, 2023/11/05 08:06:18.066, GPU-b03facc3-74d5-4b24-4d11-063316c27be3, 0 %, 40536 MiB, 0 %, 52.23 W
NVIDIA A100-SXM4-40GB, 2023/11/05 08:06:19.069, GPU-46bf18c3-7656-2740-df84-980a40525ec1, 0 %, 40536 MiB, 0 %, 50.87 W
NVIDIA A100-SXM4-40GB, 2023/11/05 08:06:19.072, GPU-98861e69-1df6-57b6-5ea9-8abb3022d007, 0 %, 40536 MiB, 0 %, 54.83 W
NVIDIA A100-SXM4-40GB, 2023/11/05 08:06:19.074, GPU-e06b77d8-22c8-e256-35b3-10c0ee31d192, 0 %, 40536 MiB, 0 %, 55.49 W
NVIDIA A100-SXM4-40GB, 2023/11/05 08:06:19.077, GPU-b03facc3-74d5-4b24-4d11-063316c27be3, 0 %, 40536 MiB, 0 %, 52.23 W
