name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:05.605, GPU-eeb75b50-38d9-5000-bf37-2ae0b0684052, 0 %, 40536 MiB, 0 %, 50.99 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:05.608, GPU-6e07d8b3-844d-6f61-f47f-302033225df2, 0 %, 40536 MiB, 0 %, 53.20 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:05.611, GPU-2aa0d298-0358-6fc5-2f59-593fc0adedc0, 0 %, 40536 MiB, 0 %, 51.96 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:05.614, GPU-94801b5b-7788-2fdf-cd4d-d5c1a2ba9f72, 0 %, 40536 MiB, 0 %, 53.76 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:06.617, GPU-eeb75b50-38d9-5000-bf37-2ae0b0684052, 0 %, 40536 MiB, 0 %, 50.71 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:06.620, GPU-6e07d8b3-844d-6f61-f47f-302033225df2, 0 %, 40536 MiB, 0 %, 53.26 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:06.622, GPU-2aa0d298-0358-6fc5-2f59-593fc0adedc0, 0 %, 40536 MiB, 0 %, 51.96 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:06.625, GPU-94801b5b-7788-2fdf-cd4d-d5c1a2ba9f72, 0 %, 40536 MiB, 0 %, 53.76 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:07.627, GPU-eeb75b50-38d9-5000-bf37-2ae0b0684052, 0 %, 40536 MiB, 0 %, 50.99 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:07.631, GPU-6e07d8b3-844d-6f61-f47f-302033225df2, 0 %, 40536 MiB, 0 %, 53.20 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:07.636, GPU-2aa0d298-0358-6fc5-2f59-593fc0adedc0, 0 %, 40536 MiB, 0 %, 51.96 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:07.639, GPU-94801b5b-7788-2fdf-cd4d-d5c1a2ba9f72, 0 %, 40536 MiB, 0 %, 53.76 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:08.641, GPU-eeb75b50-38d9-5000-bf37-2ae0b0684052, 0 %, 40536 MiB, 0 %, 50.71 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:08.644, GPU-6e07d8b3-844d-6f61-f47f-302033225df2, 0 %, 40536 MiB, 0 %, 53.20 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:08.647, GPU-2aa0d298-0358-6fc5-2f59-593fc0adedc0, 0 %, 40536 MiB, 0 %, 51.96 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:08.649, GPU-94801b5b-7788-2fdf-cd4d-d5c1a2ba9f72, 0 %, 40536 MiB, 0 %, 53.76 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:09.652, GPU-eeb75b50-38d9-5000-bf37-2ae0b0684052, 0 %, 40536 MiB, 0 %, 50.71 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:09.655, GPU-6e07d8b3-844d-6f61-f47f-302033225df2, 0 %, 40536 MiB, 0 %, 53.20 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:09.657, GPU-2aa0d298-0358-6fc5-2f59-593fc0adedc0, 0 %, 40536 MiB, 0 %, 51.96 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:09.660, GPU-94801b5b-7788-2fdf-cd4d-d5c1a2ba9f72, 0 %, 40536 MiB, 0 %, 53.76 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:10.664, GPU-eeb75b50-38d9-5000-bf37-2ae0b0684052, 0 %, 40536 MiB, 0 %, 50.71 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:10.667, GPU-6e07d8b3-844d-6f61-f47f-302033225df2, 0 %, 40536 MiB, 0 %, 53.20 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:10.671, GPU-2aa0d298-0358-6fc5-2f59-593fc0adedc0, 0 %, 40536 MiB, 0 %, 51.96 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:10.674, GPU-94801b5b-7788-2fdf-cd4d-d5c1a2ba9f72, 0 %, 40536 MiB, 0 %, 53.76 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:11.677, GPU-eeb75b50-38d9-5000-bf37-2ae0b0684052, 0 %, 40536 MiB, 0 %, 50.71 W
NVIDIA A100-SXM4-40GB, 2023/11/05 09:42:11.679, GPU-6e07d8b3-844d-6f61-f47f-302033225df2, 0 %, 40536 MiB, 0 %, 53.26 W
