name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:11.872, GPU-ebfeda7c-61ce-f157-66ec-3a7a720c9677, 0 %, 40536 MiB, 0 %, 51.63 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:11.875, GPU-7dc1aefa-3546-a057-6853-ff287f303009, 0 %, 40536 MiB, 0 %, 55.17 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:11.878, GPU-e5a95924-fe33-02a8-3808-533cab7a1157, 0 %, 40536 MiB, 0 %, 53.31 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:11.884, GPU-9695b146-37bf-a593-044b-6ee6b7d17ffe, 0 %, 40536 MiB, 0 %, 53.26 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:12.887, GPU-ebfeda7c-61ce-f157-66ec-3a7a720c9677, 0 %, 40536 MiB, 0 %, 51.63 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:12.890, GPU-7dc1aefa-3546-a057-6853-ff287f303009, 0 %, 40536 MiB, 0 %, 55.17 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:12.892, GPU-e5a95924-fe33-02a8-3808-533cab7a1157, 0 %, 40536 MiB, 0 %, 53.31 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:12.895, GPU-9695b146-37bf-a593-044b-6ee6b7d17ffe, 0 %, 40536 MiB, 0 %, 53.26 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:13.898, GPU-ebfeda7c-61ce-f157-66ec-3a7a720c9677, 0 %, 40536 MiB, 0 %, 51.69 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:13.900, GPU-7dc1aefa-3546-a057-6853-ff287f303009, 0 %, 40536 MiB, 0 %, 55.22 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:13.903, GPU-e5a95924-fe33-02a8-3808-533cab7a1157, 0 %, 40536 MiB, 0 %, 53.37 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:13.906, GPU-9695b146-37bf-a593-044b-6ee6b7d17ffe, 0 %, 40536 MiB, 0 %, 53.26 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:14.917, GPU-ebfeda7c-61ce-f157-66ec-3a7a720c9677, 0 %, 40536 MiB, 0 %, 51.63 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:14.920, GPU-7dc1aefa-3546-a057-6853-ff287f303009, 0 %, 40536 MiB, 0 %, 55.22 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:14.923, GPU-e5a95924-fe33-02a8-3808-533cab7a1157, 0 %, 40536 MiB, 0 %, 53.31 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:14.926, GPU-9695b146-37bf-a593-044b-6ee6b7d17ffe, 0 %, 40536 MiB, 0 %, 53.26 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:15.929, GPU-ebfeda7c-61ce-f157-66ec-3a7a720c9677, 0 %, 40536 MiB, 0 %, 51.63 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:15.932, GPU-7dc1aefa-3546-a057-6853-ff287f303009, 0 %, 40536 MiB, 0 %, 55.22 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:15.934, GPU-e5a95924-fe33-02a8-3808-533cab7a1157, 0 %, 40536 MiB, 0 %, 53.31 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:15.939, GPU-9695b146-37bf-a593-044b-6ee6b7d17ffe, 0 %, 40536 MiB, 0 %, 53.26 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:16.965, GPU-ebfeda7c-61ce-f157-66ec-3a7a720c9677, 0 %, 40536 MiB, 0 %, 51.63 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:16.967, GPU-7dc1aefa-3546-a057-6853-ff287f303009, 0 %, 40536 MiB, 0 %, 55.22 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:16.970, GPU-e5a95924-fe33-02a8-3808-533cab7a1157, 0 %, 40536 MiB, 0 %, 53.31 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:16.973, GPU-9695b146-37bf-a593-044b-6ee6b7d17ffe, 0 %, 40536 MiB, 0 %, 53.26 W
