name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:01.006, GPU-338825ae-c428-2186-9ceb-d2dd81a49413, 0 %, 40536 MiB, 0 %, 51.20 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:01.009, GPU-91d7e409-48d2-f7cc-e0c5-4da81d8424cd, 0 %, 40536 MiB, 0 %, 51.04 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:01.012, GPU-049a5091-590d-bbb3-7de3-7655cf3c0eea, 0 %, 40536 MiB, 0 %, 50.93 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:01.014, GPU-8610826f-82a5-7d0d-ae89-d6eaa151f0a8, 0 %, 40536 MiB, 0 %, 54.62 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:02.017, GPU-338825ae-c428-2186-9ceb-d2dd81a49413, 0 %, 40536 MiB, 0 %, 51.20 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:02.021, GPU-91d7e409-48d2-f7cc-e0c5-4da81d8424cd, 0 %, 40536 MiB, 0 %, 51.04 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:02.024, GPU-049a5091-590d-bbb3-7de3-7655cf3c0eea, 0 %, 40536 MiB, 0 %, 50.93 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:02.027, GPU-8610826f-82a5-7d0d-ae89-d6eaa151f0a8, 0 %, 40536 MiB, 0 %, 54.62 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:03.030, GPU-338825ae-c428-2186-9ceb-d2dd81a49413, 0 %, 40536 MiB, 0 %, 51.20 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:03.033, GPU-91d7e409-48d2-f7cc-e0c5-4da81d8424cd, 0 %, 40536 MiB, 0 %, 51.04 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:03.035, GPU-049a5091-590d-bbb3-7de3-7655cf3c0eea, 0 %, 40536 MiB, 0 %, 50.93 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:03.040, GPU-8610826f-82a5-7d0d-ae89-d6eaa151f0a8, 0 %, 40536 MiB, 0 %, 54.62 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:04.043, GPU-338825ae-c428-2186-9ceb-d2dd81a49413, 0 %, 40536 MiB, 0 %, 51.20 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:04.046, GPU-91d7e409-48d2-f7cc-e0c5-4da81d8424cd, 0 %, 40536 MiB, 0 %, 51.04 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:04.050, GPU-049a5091-590d-bbb3-7de3-7655cf3c0eea, 0 %, 40536 MiB, 0 %, 50.93 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:04.053, GPU-8610826f-82a5-7d0d-ae89-d6eaa151f0a8, 0 %, 40536 MiB, 0 %, 54.62 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:05.055, GPU-338825ae-c428-2186-9ceb-d2dd81a49413, 0 %, 40536 MiB, 0 %, 51.20 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:05.058, GPU-91d7e409-48d2-f7cc-e0c5-4da81d8424cd, 0 %, 40536 MiB, 0 %, 51.04 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:05.061, GPU-049a5091-590d-bbb3-7de3-7655cf3c0eea, 0 %, 40536 MiB, 0 %, 50.93 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:05.063, GPU-8610826f-82a5-7d0d-ae89-d6eaa151f0a8, 0 %, 40536 MiB, 0 %, 54.62 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:06.066, GPU-338825ae-c428-2186-9ceb-d2dd81a49413, 0 %, 40536 MiB, 0 %, 51.20 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:06.069, GPU-91d7e409-48d2-f7cc-e0c5-4da81d8424cd, 0 %, 40536 MiB, 0 %, 51.04 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:06.071, GPU-049a5091-590d-bbb3-7de3-7655cf3c0eea, 0 %, 40536 MiB, 0 %, 50.93 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:06.074, GPU-8610826f-82a5-7d0d-ae89-d6eaa151f0a8, 0 %, 40536 MiB, 0 %, 54.62 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:07.077, GPU-338825ae-c428-2186-9ceb-d2dd81a49413, 0 %, 40536 MiB, 0 %, 51.20 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:07.079, GPU-91d7e409-48d2-f7cc-e0c5-4da81d8424cd, 0 %, 40536 MiB, 0 %, 51.04 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:07.085, GPU-049a5091-590d-bbb3-7de3-7655cf3c0eea, 0 %, 40536 MiB, 0 %, 50.93 W
NVIDIA A100-SXM4-40GB, 2023/11/04 00:56:07.088, GPU-8610826f-82a5-7d0d-ae89-d6eaa151f0a8, 0 %, 40536 MiB, 0 %, 54.62 W
