name, timestamp, uuid, utilization.gpu [%], memory.total [MiB], utilization.memory [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:11.859, GPU-d4dcd7ed-1c18-d6d2-7c39-c38e06b07575, 0 %, 40536 MiB, 0 %, 52.06 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:11.863, GPU-ea25955c-d2ee-3b3b-0424-33e68867e2fd, 0 %, 40536 MiB, 0 %, 53.21 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:11.866, GPU-28243cd8-a14d-7749-eac5-dcbac47595d4, 0 %, 40536 MiB, 0 %, 52.56 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:11.873, GPU-20868318-1336-9fa5-6c19-cfa82eb9c0f1, 0 %, 40536 MiB, 0 %, 54.09 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:12.877, GPU-d4dcd7ed-1c18-d6d2-7c39-c38e06b07575, 0 %, 40536 MiB, 0 %, 52.06 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:12.880, GPU-ea25955c-d2ee-3b3b-0424-33e68867e2fd, 0 %, 40536 MiB, 0 %, 53.15 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:12.883, GPU-28243cd8-a14d-7749-eac5-dcbac47595d4, 0 %, 40536 MiB, 0 %, 52.56 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:12.886, GPU-20868318-1336-9fa5-6c19-cfa82eb9c0f1, 0 %, 40536 MiB, 0 %, 54.36 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:13.888, GPU-d4dcd7ed-1c18-d6d2-7c39-c38e06b07575, 0 %, 40536 MiB, 0 %, 52.06 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:13.892, GPU-ea25955c-d2ee-3b3b-0424-33e68867e2fd, 0 %, 40536 MiB, 0 %, 53.15 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:13.895, GPU-28243cd8-a14d-7749-eac5-dcbac47595d4, 0 %, 40536 MiB, 0 %, 52.56 W
NVIDIA A100-SXM4-40GB, 2023/11/04 03:54:13.897, GPU-20868318-1336-9fa5-6c19-cfa82eb9c0f1, 0 %, 40536 MiB, 0 %, 54.36 W
